# Solve Time (ms): 3.0203740000000003
k,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,u0,u1,u2,u3
10,1.1957476999809438e-19,1.2883660038519716e-18,1.0053901175036677,-1.0492535775391833e-20,-2.1627027255129142e-18,0.016226616497259466,3.608310507000309e-17,-1.2691469940504332e-18,-0.07280716931408542,-8.087682436760111e-19,4.691194629786375e-18,-0.022846738143820322,-0.03141326662151108,0.037791224879271265,-0.03141326662151108,0.03779122487927124
11,1.3347937114698815e-18,1.3097195247203531e-18,1.000213217113883,-1.1543841864189434e-19,-1.767435729649207e-18,0.014095432788457136,-9.080435001907764e-18,1.1825071878907678e-18,-0.030606270396908348,3.203223598548427e-19,3.4093432221828198e-18,-0.01980722676658536,-0.017723305505293954,0.023265936327761416,-0.01772330550529396,0.023265936327761406
12,7.746819622114327e-20,9.5543409357399e-19,0.998398663025917,-9.538781511774233e-20,-1.499304249628821e-18,0.012248059666648293,-1.3568345081218215e-17,-7.740565539682211e-18,-0.0056110307271111815,1.0878211375071437e-18,2.1341314943320414e-18,-0.017166530845792168,-0.006101884614225961,0.010920785408513236,-0.006101884614225957,0.010920785408513246
13,-7.485730424799163e-19,5.320595726688617e-19,0.9983550491218971,-4.8357614575760226e-20,-1.3339663413553176e-18,0.010647300503584705,-1.1691371798536793e-18,-7.884818292816665e-19,0.0047693934527551825,6.724912355590518e-19,1.4247532780159523e-18,-0.014871481476054311,0.0006188978192080632,0.0035732993545646657,0.0006188978192080573,0.0035732993545646713
14,-4.381400659468447e-19,1.793004407340763e-20,0.9989218022738475,-5.879611068467024e-20,-1.2247419529500424e-18,0.009260924121244192,7.50193587479329e-18,-9.363480517784287e-18,0.006570987509015642,4.939998918165926e-21,1.053751577036795e-18,-0.012875868772295254,0.0032329998002927555,0.0004169031048370605,0.0032329998002927625,0.0004169031048370582
15,1.434373496197902e-19,-4.486473583788164e-19,0.9994932916852072,-1.0582202522289443e-19,-1.1202329979378381e-18,0.00806101588062134,4.1325435209092796e-18,5.088463837801613e-19,0.004853731744126756,-1.102635961278214e-19,1.3160149637458226e-18,-0.011139511308980206,0.0034702318039752083,-0.000289131994746925,0.0034702318039752126,-0.0002891319947469274
16,3.865723407290822e-19,-8.280526187897973e-20,0.9998643802001387,-1.366339946014607e-19,-9.7942497633587e-19,0.007023415674726216,7.627112619192842e-19,6.620789661671402e-18,0.002561271699665998,1.7739901704400274e-19,1.5908289905514057e-18,-0.009627447375213115,0.002761931446163436,1.4416990319552175e-05,0.0027619314461634317,1.4416990319547235e-05
17,1.0449102488633721e-19,2.9651077797419034e-19,1.0000369829306477,-1.2975742736204587e-19,-8.324004628158231e-19,0.00612723148195858,-6.405448774921063e-18,1.2042066322009538e-18,0.0008858373844923972,4.728247886050588e-19,1.4167230038911751e-18,-0.008309231454500908,0.0019319872793036052,0.0004955114718718348,0.0019319872793036041,0.0004955114718718384
18,-2.768868664881919e-19,3.4822252978347395e-19,1.000081897804551,-1.098800949094552e-19,-7.128978619327714e-19,0.00535441869519707,-1.2214955709773618e-18,-5.126918150016314e-19,9.874437120505036e-06,3.394145191650697e-19,1.073392036531261e-18,-0.007158321316356266,0.0013079176952008923,0.0008196087906627672,0.0013079176952008914,0.0008196087906627719
19,-5.008233037187601e-20,2.1827554881538183e-19,1.000068040657565,-1.09433989982244e-19,-6.26706884959977e-19,0.004689416782114889,5.6900403500062525e-18,-1.891576965493334e-18,-0.00028789633286684183,1.1740466206589764e-19,7.65807285300763e-19,-0.006151543506941435,0.0009337853892726839,0.0009366063295757119,0.0009337853892726841,0.0009366063295757055
20,5.538930626041043e-20,5.81552033283399e-20,1.0000393367808635,-1.127272686819215e-19,-5.626759756140001e-19,0.004118835970665932,-3.7609956214794196e-18,-1.4136687632981188e-18,-0.00028617612347005744,1.9466640331291024e-19,6.233803595027788e-19,-0.005268626666611826,0.0007420503541078156,0.0009088667783140275,0.0007420503541078162,0.0009088667783140316
21,-2.509797820554411e-20,-3.91747329386482e-20,1.0000157903878124,-1.0935813538344833e-19,-5.054354402140912e-19,0.0036311876485454206,2.1854707326040498e-18,-5.962652356945888e-19,-0.00018445146798910832,1.605412168532482e-19,6.148168944651823e-19,-0.004491793336343441,0.0006508706103017528,0.0008138130710375475,0.0006508706103017554,0.0008138130710375461
22,9.822270934867663e-20,9.461971451668498e-20,1.0000022986918198,-1.0480813857984199e-19,-4.462728930019858e-19,0.0032166530436245795,2.958423970976882e-19,3.189999221177668e-18,-8.508915543242196e-05,2.094657368770399e-19,6.113074203041702e-19,-0.0038054020156473726,0.0006019519531067704,0.0007059896367947643,0.0006019519531067669,0.0007059896367947616
23,-7.498472691526136e-20,1.667524659215874e-19,0.9999969525218606,-9.124402296361291e-20,-3.9592434470999707e-19,0.0028668855253783025,-3.7806443342776144e-18,-1.7218502665282342e-18,-2.1646975919482978e-05,2.509900785186976e-19,4.3399027411655e-19,-0.0031956322386218995,0.0005650348045720461,0.0006125000069076631,0.0005650348045720466,0.0006125000069076668
24,-1.8221188990022406e-19,3.962217479164261e-20,0.9999962307664199,-8.286930190538074e-20,-3.6071456334850537e-19,0.0025748425453104057,1.7094879009738966e-18,-8.767199478759442e-19,7.297304464777217e-06,7.792857898667457e-20,3.3614784512924046e-19,-0.002650206332589573,0.0005295764860710594,0.0005412606304776973,0.0005295764860710603,0.0005412606304776977
25,2.2214419378613982e-20,1.650826032688804e-20,0.9999973156948564,-8.848597646737087e-20,-3.301297170212366e-19,0.002334643823988375,2.278317937720778e-18,4.469338985416794e-19,1.4422295723944829e-05,-8.773918498076956e-21,3.138346054239446e-19,-0.0021581423941540484,0.0004950625663140165,0.0004906331527927875,0.0004950625663140165,0.0004906331527927853
26,8.406959942023819e-20,6.073315875421042e-20,0.9999986232702577,-9.20242574235639e-20,-3.018981630374458e-19,0.0021414528477333747,-1.0013735304235226e-18,4.738328534785789e-19,1.1721239358698723e-05,7.10730243108872e-20,2.709833521307371e-19,-0.0017095348252524703,0.00046426174589612665,0.000456089264905929,0.0004642617458961262,0.0004560892649059291
27,-1.2934559129241442e-20,7.881199419494299e-20,0.9999995469507713,-8.710989914536438e-20,-2.7959087552126932e-19,0.0019913784344973468,-9.179638034213173e-19,-1.253000483117232e-19,6.7376604508763735e-06,1.0266652875435952e-19,1.9335701030359553e-19,-0.0012953720729915966,0.0004396722696447473,0.0004333273616159823,0.00043967226964474723,0.0004333273616159829
28,-6.767132083987967e-20,6.718196278196532e-20,1.0000000278316126,-8.214099093650693e-20,-2.648355188111725e-19,0.0018813851170393179,-1.9085223245404016e-19,-1.263783920833533e-19,2.8685355349356657e-06,5.643456950555039e-20,1.2075338940295594e-19,-0.0009075412984542553,0.0004203088015734669,0.0004170833398624982,0.00042030880157346677,0.000417083339862499
29,-3.1863769351431517e-20,5.2679264611811424e-20,1.00000021663113,-8.19185118707231e-20,-2.5643179044886563e-19,0.0018091097336311046,9.61202352764129e-19,-2.0070489142403956e-19,9.016489835872511e-07,-5.824078589967628e-22,6.182474838125949e-20,-0.0005406881140569443,0.00037809019816821825,0.0003772364765438219,0.00037809019816821836,0.00037723647654382163
30,4.854607815385228e-20,3.5093137758441e-20,1.000000280842891,-8.327786830391054e-20,-2.528405959598365e-19,0.0017714863982205543,5.606630602788783e-19,-1.0515617973039991e-19,3.8104953703022934e-07,8.423405075465436e-21,1.8566925928409067e-20,-0.00021406685637681387,0.0,0.0,0.0,0.0
