# Solve Time (ms): 5.010375
k,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,u0,u1,u2,u3
10,1.7773306608158318e-19,-6.196187415100415e-19,1.00539030903076,4.950633926084167e-19,1.3757238385206181e-18,0.016182259767632882,3.103679280702998e-17,1.2041833986759828e-17,-0.07280838713443546,-2.4702922298230957e-18,-2.26439014119391e-18,-0.02292040039833563,-0.03142637322676432,0.037778692207330974,-0.03142637322676434,0.037778692207330954
11,1.3522560099332894e-18,-1.570669977681371e-19,1.0002133043065131,3.4632633506646474e-19,1.2046239881664354e-18,0.014043225210506095,-6.551797054210182e-19,-2.389216061209865e-18,-0.030607138232724145,-1.3302402935750263e-18,-1.8876470625120256e-18,-0.019890559013790488,-0.017738640117024144,0.023251296006204996,-0.017738640117024144,0.023251296006204982
12,4.574034975992584e-19,-2.957344024485546e-19,0.9983986845413869,3.169450806720037e-19,1.0622857684225223e-18,0.0121869500611888,-1.3335903556583824e-17,-5.4629193880896715e-18,-0.005611475184779024,-2.848575450780686e-19,-1.5455684335928971e-18,-0.01726121121327731,-0.006119586413268808,0.01090357341704926,-0.006119586413268795,0.010903573417049272
13,-2.1407565901049191e-19,3.050409022204975e-20,0.9983550410817505,3.319611020670118e-19,9.5265019178886e-19,0.010576058433311915,2.344341762264164e-18,1.1367971985815157e-17,0.004769247679748931,-2.5179113299161186e-19,-1.2399467056648151e-18,-0.014979416437199758,0.0005984958897896068,0.0035531460412269035,0.0005984958897895919,0.003553146041226898
14,-3.866538121781913e-19,8.598093198798746e-20,0.9989217872143292,3.2892191150331383e-19,8.422761196141225e-19,0.009178115131679317,-5.484613926156994e-18,-1.0222235761563447e-17,0.006570993342095397,-4.790263335507215e-19,-1.455112398661453e-18,-0.012999231514336532,0.00320945327593604,0.00039343639683504745,0.003209453275936048,0.0003934363968350566
15,-2.6799107816664037e-19,-3.8471434706895713e-19,0.999493279635414,2.870037553701439e-19,7.2572432372075e-19,0.007964972626519944,7.865663965548915e-18,9.176867962303183e-19,0.0048537862492196125,-8.993796518501335e-19,-1.1954455920274077e-18,-0.011280785640910014,0.003443025482444101,-0.00031634365459466473,0.0034430254824441044,-0.0003163436545946672
16,3.417288815996733e-19,-7.279175390387937e-20,0.9998643734385699,2.1983626483470564e-19,6.406173655844276e-19,0.006912204345692134,4.346471411746493e-18,5.41698266240655e-18,0.002561322949453372,-8.23056510184262e-19,-9.192246274352211e-19,-0.00978947781978425,0.002730488425407983,-1.705852745878609e-05,0.002730488425407977,-1.7058527458789175e-05
17,5.524320095380571e-19,3.282264603997133e-20,1.000036980306148,1.8071113688794343e-19,5.636691801977548e-19,0.00599861285980611,-1.358789762945582e-19,-3.3468379694073063e-18,0.0008858688175952172,-3.3999372366576204e-19,-9.561340664453188e-19,-0.008495280502363785,0.001895659620368853,0.0004591531644755094,0.0018956596203688544,0.00045915316447550295
18,7.778188736385594e-20,-1.9683431558866377e-19,1.0000818973916485,1.8780491506126832e-19,4.854589916306773e-19,0.005205803065010367,-9.42813147792812e-18,-1.5523494647956341e-18,9.887180791453924e-06,4.3793630498585083e-20,-8.377599506539451e-19,-0.007372135075093973,0.0012659689495115316,0.0007776406491722899,0.001265968949511534,0.0007776406491722969
19,-3.441402061745257e-19,-1.7704845298581927e-19,1.0000680409293972,2.0073470183724365e-19,4.246173701762262e-19,0.004517811789053183,9.594161614514117e-19,2.020557988477676e-18,-0.0002878954167554143,-1.7338200110191006e-19,-6.121939318936458e-19,-0.006397427110052164,0.0008853705603438629,0.0008881837190341657,0.0008853705603438618,0.0008881837190341678
20,-9.270831971521637e-20,-6.686254073860003e-20,1.0000393369077458,1.8312849736591718e-19,3.801257067457867e-19,0.003920786370458859,4.168790680202939e-18,3.9091859114482225e-19,-0.00028617995258606673,-4.1131869204536324e-19,-4.974323318295005e-19,-0.005551530959227461,0.0006861952535521053,0.0008530140784320009,0.0006861952535521063,0.0008530140784319986
21,1.4908821155330306e-19,3.7970301459590926e-20,1.0000157902047637,1.5489463394422458e-19,3.415949220798782e-19,0.0034027057371415893,7.102198261525097e-19,1.7557020360386544e-18,-0.00018445383317430755,-3.43042916930809e-19,-4.663145771815288e-19,-0.004817414569957258,0.0005864506737013671,0.0007494056016040784,0.0005864506737013647,0.000749405601604075
22,-1.442998374515326e-20,4.150701879188657e-20,1.0000022986512547,1.3757774783469174e-19,2.998255306335969e-19,0.002953138364838334,-4.048158249060592e-18,-1.7270245319720812e-18,-8.508391813923455e-05,-2.355629809521065e-19,-5.273698480276851e-19,-0.004180296551166205,0.0005276700035429005,0.0006317306171269904,0.0005276700035429,0.0006317306171269955
23,-4.5189970863367357e-20,-1.6805372331271604e-19,0.9999969537020936,1.190115100247841e-19,2.5521859191688165e-19,0.0025630322401208735,3.3158391767051247e-18,-2.424841298739072e-18,-2.1627755975654816e-05,-3.245122266040166e-19,-4.6458425808941e-19,-0.0036273485627279535,0.00047939728013824496,0.0005268921607157285,0.0004793972801382491,0.0005268921607157262
24,1.1737957357443844e-19,-1.0696232507457717e-19,0.9999962347708657,9.62700304277017e-20,2.2450519364747036e-19,0.002224532598844388,9.483430625903836e-21,3.59116035153016e-18,7.334622200492669e-06,-2.575452694171602e-19,-2.749735762204147e-19,-0.0031474370244860793,0.00043086763976033036,0.00044257220492366253,0.00043086763976032727,0.00044257220492366253
25,1.1458072672842265e-19,3.669344453361203e-20,0.9999973240518668,8.313867069913203e-20,2.0354666742357157e-19,0.00193082377072269,-5.467039640453272e-20,-7.608134195912603e-19,1.4472066037093567e-05,-1.430210610124964e-19,-2.7074222413490766e-19,-0.0027308989437591605,0.00038131652679729804,0.0003768603821265236,0.00038131652679729863,0.0003768603821265227
26,4.9429021314640964e-20,9.506744005684384e-21,0.9999986357916724,7.98189831903576e-20,1.8013652292715885e-19,0.0016759919459709844,-1.2004380190771293e-18,1.5763425069843981e-19,1.1754709016854852e-05,-5.10856081102002e-20,-2.796046634632425e-19,-0.002369347350604772,0.00033324504383415714,0.00032493477560261867,0.0003332450438341564,0.0003249347756026192
27,-3.5974230926821104e-20,-3.46629313911171e-20,0.9999995586304198,8.062065848048364e-20,1.559232227225456e-19,0.0014549061009630669,-4.729400407697162e-19,-1.0524984102012304e-18,6.687107449263087e-06,-4.8568260773134416e-20,-2.736628682822512e-19,-0.0020555024254948024,0.00028905144642397897,0.0002823836941610367,0.00028905144642398016,0.0002823836941610368
28,-7.970953763131861e-20,-5.298678979345945e-20,1.000000024641496,7.773367512735351e-20,1.3472881651872218e-19,0.0012631146853343991,-3.4280698208905636e-19,6.669722863528741e-19,2.6211121193205446e-06,-1.0364966607621683e-19,-2.1211096275094889e-19,-0.0017830449198996572,0.0002499777367415219,0.0002462185370431895,0.0002499777367415215,0.00024621853704319077
29,-2.734438890464303e-20,-1.849138303812794e-20,1.0000001724730372,6.754736109829307e-20,1.1832817625116155e-19,0.0010967559902846018,1.3825113311266495e-18,1.5134617189116947e-20,3.287521432779412e-07,-1.675495527587794e-19,-1.7900662874604753e-19,-0.0015464889183603257,0.00021620082894155886,0.0002147474603753714,0.00021620082894155884,0.0002147474603753708
30,6.700413389316238e-20,-2.1759507624534325e-20,1.0000001611658471,5.475157443845472e-20,1.0395332970974516e-19,0.0009524803933167878,5.369967766753702e-19,-6.319780310594142e-20,-5.575120083833596e-07,-1.3850183498976835e-19,-1.5793428617720293e-19,-0.0013410713798994228,0.00018727122916260068,0.00018710619396375845,0.0001872712291626009,0.00018710619396375742
31,4.953711881943137e-20,-1.432406793518412e-20,1.0000001003975763,4.740396130996439e-20,9.146581194060874e-20,0.0008273829138010538,-8.868903573013154e-19,2.2977213220447324e-19,-6.581504726377534e-07,-6.856047539042314e-20,-1.3649135485318153e-19,-0.0011626562345435248,0.00016250926399395988,0.00016283536023492496,0.00016250926399395959,0.00016283536023492526
32,-1.5807084371876935e-20,-1.384234461996232e-20,1.0000000444958548,4.423980217838273e-20,8.029405851015234e-20,0.0007189447213679975,-4.547395967229362e-19,-1.9352313199153346e-19,-4.592969848970859e-07,-5.541343458447714e-20,-1.2510446250989181e-19,-0.0010076511038815028,0.0001412434041558635,0.00014161921584292673,0.00014124340415586344,0.00014161921584292752
33,-4.233390949521334e-21,-4.0696285421436054e-20,1.0000000099908315,3.9852894397318617e-20,7.051438458265504e-20,0.0006249824194069346,6.655817286075671e-19,-2.7943163275260094e-19,-2.3012701812566106e-07,-7.389453560624998e-20,-9.849099696978431e-20,-0.0008729349688142378,0.00012290818802112102,0.00012316784948393074,0.0001229081880211219,0.00012316784948393007
34,1.3369120758905102e-20,-3.0415065354362013e-21,0.9999999948718381,3.483121410091128e-20,6.403442448730938e-20,0.0005436040824956762,-3.0061557903974025e-19,1.0367542109623835e-18,-7.178545810474621e-08,-6.042276104386914e-20,-6.528967276396893e-20,-0.0007557953280898701,0.00010705766753441278,0.00010718651309572497,0.00010705766753441174,0.00010718651309572526
35,5.612538461954691e-21,2.3091304703445582e-20,0.9999999916101973,3.0795001989542354e-20,5.788241474806029e-20,0.0004731711625785261,1.4786731816630605e-19,-4.863555687681235e-19,6.784565183831021e-09,-5.364827539543495e-20,-8.698025820175643e-20,-0.0006538735823197465,9.334338566152637e-05,9.338273053753026e-05,9.334338566152651e-05,9.338273053753003e-05
36,3.4378196302948215e-21,-1.4109777767181853e-20,0.9999999934847381,2.72495201904672e-20,4.986481457446511e-20,0.00041226549687583267,-1.6976445839676857e-19,-2.7654401243059226e-19,3.077707057088796e-08,-4.528420655121061e-20,-8.765715960757133e-20,-0.0005651175437857404,8.148620270344123e-05,8.148156616421192e-05,8.148620270344165e-05,8.148156616421232e-05
37,1.3423549977866249e-20,-1.1840228466197878e-20,0.9999999964214943,2.4087832660122965e-20,4.294596198428185e-20,0.0003596607532322862,3.8303439721639036e-19,3.439785326650905e-19,2.7949708948849052e-08,-4.069154239226148e-20,-6.894180266175433e-20,-0.00048774011581061095,7.125427047473899e-05,7.12364945389267e-05,7.12542704747386e-05,7.123649453892617e-05
38,1.3240573646481073e-20,-5.245301390874445e-21,0.9999999986760769,2.2040117033211298e-20,3.7150209542845244e-20,0.00031429773796216745,-3.860758383521989e-19,-2.246548103095121e-19,1.7109943290477225e-08,-2.098861289664971e-20,-6.385899805150174e-20,-0.0004201833096503693,6.244935382443696e-05,6.243344733216692e-05,6.244935382443705e-05,6.243344733216713e-05
39,-8.969849017943652e-21,-2.1571379488257445e-20,0.9999999999035137,2.102053645964534e-20,3.204780965764008e-20,0.0002752630690293745,-6.073420133303872e-20,-1.0675294465579094e-19,7.410164304245499e-09,-2.1383740384753093e-20,-4.8891519085924914e-20,-0.0003610868742743609,5.489949835288706e-05,5.488984481684902e-05,5.489949835288735e-05,5.4889844816849156e-05
40,-4.235806420630895e-21,-1.2211027495314793e-20,1.0000000003510627,1.9222749151307788e-20,2.882718365378065e-20,0.00024177078517655947,1.4146167872492399e-19,2.939065355218683e-19,1.52343802820237e-09,-2.9688463666393874e-20,-2.8714201336659e-20,-0.000309260907198809,4.845531315008638e-05,4.845117601160805e-05,4.8455313150086146e-05,4.845117601160798e-05
41,4.215695702363107e-21,4.531119656258308e-22,1.0000000003776375,1.6911080664272793e-20,2.6732653901903434e-20,0.00021314652075266828,3.472262278371934e-20,-4.1894737040203463e-20,-9.993890158330133e-10,-2.831860591857914e-20,-2.5327179868232792e-20,-0.00026366189469520957,4.298783464334596e-05,4.298701668845439e-05,4.298783464334605e-05,4.2987016688454384e-05
42,7.158602622850307e-21,2.8915556648567164e-21,1.0000000002528329,1.4914816657436385e-20,2.4634099811154555e-20,0.00018881392764714,2.5608065956711695e-20,7.828392987890159e-20,-1.4981779087432549e-09,-2.2190541558253636e-20,-2.531119211217217e-20,-0.00022337169916568277,3.8386870061714666e-05,3.8387459331862724e-05,3.838687006171455e-05,3.8387459331862656e-05
43,4.930021984277906e-21,1.6821888716649769e-21,1.0000000001209288,1.353784772714033e-20,2.2286290057478545e-20,0.00016828307087305013,-6.78646384217693e-20,-1.0066073523383158e-19,-1.1388409724384854e-09,-1.5043990061649258e-20,-2.8618200401698925e-20,-0.0001875790725920779,3.455940112511938e-05,3.456025696209563e-05,3.4559401125119413e-05,3.4560256962095666e-05
44,8.493432369429998e-22,-5.3992238275896736e-21,1.0000000000330622,1.2587463918157828e-20,1.9803403058553282e-20,0.00015114056362336667,-2.0005159217241527e-20,-4.884172441754315e-20,-6.169515843221505e-10,-1.2429632582622938e-20,-2.5675859261641054e-20,-0.00015556333095620756,3.142798127751393e-05,3.142862552089181e-05,3.142798127751399e-05,3.142862552089187e-05
45,3.155533435109795e-21,-5.8397955356428524e-21,0.9999999999909521,1.1721843484858186e-20,1.7803930377977993e-20,0.0001370412412566385,6.581809348919104e-20,3.754680563447188e-20,-2.2409197249203264e-10,-1.0970477853172013e-20,-1.9102106161961716e-20,-0.00012667988155463385,2.8929127532590584e-05,2.8929474611185375e-05,2.892912753259053e-05,2.892947461118527e-05
46,2.243055366671394e-21,-5.79645909478282e-21,0.999999999979094,1.1091375991695946e-20,1.6362643555513323e-20,0.000125701199371868,-8.445808626504815e-20,-4.2780250031815996e-20,-1.244344540333467e-11,-6.950352396182023e-21,-1.3620091129631394e-20,-0.00010034739643530541,2.701097682875619e-05,2.701110514979976e-05,2.7010976828756274e-05,2.7011105149799837e-05
47,-7.771921289723387e-22,-3.7689060800913645e-21,0.9999999999817506,1.0625450881429793e-20,1.5463618467252598e-20,0.00011689200578343199,2.247391588907474e-20,8.049309791944351e-20,6.580672696239278e-11,-7.0278122269301e-21,-7.574678172595308e-21,-7.603714118443825e-05,2.5620626641840796e-05,2.5620643923121013e-05,2.562062664184073e-05,2.5620643923121013e-05
48,1.4285250235790268e-21,-2.2587226114350846e-22,0.9999999999888566,1.0074779424855463e-20,1.4916843528419352e-20,0.00011043543631391357,2.2307310151206265e-20,-1.488190545119417e-20,7.634485166097623e-11,-6.604018455118909e-21,-6.160435924462267e-21,-5.327309779412304e-05,2.4575462624305872e-05,2.4575448675732297e-05,2.457546262430587e-05,2.4575448675732294e-05
49,3.400546434983183e-21,-2.36879985787121e-21,0.9999999999960669,9.6207139999434e-21,1.4416575234458986e-20,0.0001061927443322978,1.5219928452798475e-20,-1.807854343273402e-20,6.783901149689831e-11,-4.1460294385642974e-21,-5.02623289153704e-21,-3.1740498066257485e-05,2.218925622081055e-05,2.218924915619452e-05,2.218925622081053e-05,2.2189249156194527e-05
50,5.5373802447319125e-21,-5.873853399646848e-21,1.0000000000026361,9.453449411646838e-21,1.4111290545538154e-20,0.00010398491123811778,2.832898551888299e-20,-5.050073831903795e-20,6.353100865291224e-11,1.8985296786872602e-22,-1.2317810933005874e-21,-1.2550592230167191e-05,0.0,0.0,0.0,0.0
