# Solve Time (ms): 21.214
k,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,u0,u1,u2,u3
10,-3.911823502746003e-19,4.560017446930383e-18,1.0053903102683326,-1.0343067724668653e-19,4.938792567607656e-19,0.01618221609794395,-7.683546403481348e-18,-1.543791386284741e-17,-0.0728080247406084,5.791621267508332e-19,-8.565086887695586e-19,-0.02292033924507239,-0.03142584759735664,0.037778150932848927,-0.03142584759735664,0.037778150932848927
11,-5.516399121419278e-19,-1.5778974080537592e-18,1.000213309349185,-7.339393831611748e-20,1.1321977084540468e-18,0.014043187275545163,-2.8482604857499104e-18,-1.5514811441931332e-17,-0.030607426439122953,4.0098468742007173e-19,-5.530410089317119e-19,-0.019890505395121827,-0.017738520916882137,0.02325116169479733,-0.017738520916882137,0.02325116169479733
12,-4.565601211100088e-19,-1.7350027236531203e-18,0.9983986530566205,-6.206190484518361e-20,1.5073342546775661e-19,0.012186917124840827,-7.652631086013119e-19,-9.400320743249426e-18,-0.005611917983849649,2.091582650577792e-19,-7.850131422718808e-19,-0.017261164788223492,-0.0061196763706656285,0.010903649421684513,-0.0061196763706656285,0.010903649421684513
13,-3.193693440453679e-19,-2.7532970079457327e-18,0.9983549703621633,-6.267619269196276e-20,-3.0178240967149074e-19,0.010576029806530619,-6.296099876726114e-19,-1.2340947546089267e-17,0.0047689060830205295,1.265084501578553e-19,-8.306769788028068e-19,-0.014979376606785487,0.0005983551671859961,0.0035532749932004897,0.0005983551671859961,0.0035532749932004897
14,-2.377264162841779e-19,-1.354279191909652e-18,0.998921690533135,-6.50088359335789e-20,4.2410237075979345e-19,0.009178090206537664,-9.753689801078996e-19,-9.13110793246201e-18,0.0065708161926490045,1.232437558622586e-19,-7.011691798748246e-19,-0.012999197257454123,0.0032093433630231674,0.00039353671248703296,0.0032093433630231674,0.00039353671248703296
15,-2.067961163994764e-19,-1.0363130233637096e-18,0.9994931716302194,-6.440746373992396e-20,3.608042100348433e-19,0.007964950896199011,-1.0858135072123203e-18,-8.408633778325569e-18,0.004853737297098313,1.3807142939545002e-19,-5.824464219772737e-19,-0.011280755955869333,0.0034429665073628575,-0.0003162927463580493,0.0034429665073628575,-0.0003162927463580493
16,-1.924620214164766e-19,-9.629408722005913e-19,0.9998642638786152,-6.114697344390862e-20,5.721992704481469e-20,0.006912185389110041,-9.440662296721014e-19,-8.712282129541102e-18,0.00256134100411164,1.3999432076835035e-19,-5.067461031822485e-19,-0.009789451991261524,0.002730469260956729,-1.7046428032864502e-05,0.002730469260956729,-1.7046428032864502e-05
17,-1.7478954993388927e-19,-6.512657608726424e-19,1.0000368735020915,-5.695346026918352e-20,-3.508786229536778e-19,0.005998596315634869,-7.476133896304521e-19,-8.410318057424742e-18,0.0008859059370293571,1.2856670391276095e-19,-3.7532067442694166e-19,-0.008495258048801978,0.0018956614865154602,0.0004591450224981669,0.0018956614865154656,0.0004591450224981669
18,-1.5218879671471253e-19,-1.6468928982420346e-18,1.0000817939953006,-5.2907651635431895e-20,-1.3445992749804767e-19,0.005205788615184795,-6.123291738360303e-19,-3.535591721582918e-18,9.918197387309335e-06,1.1341427191457587e-19,-8.043736313656612e-19,-0.007372115611952084,0.0012659771720253236,0.0007776268993266138,0.0012659771720253236,0.0007776268993266138
19,-1.2992290317115747e-19,-5.149608516726626e-19,1.0000679399667525,-4.9204661346810145e-20,-5.108342797772126e-19,0.0045177991527918,-5.396136030662973e-19,-4.031262087099316e-18,-0.00028787779887994133,1.0073151744170726e-19,-9.478115682435511e-19,-0.006397410275860315,0.0008853774072717146,0.000888172070458903,0.0008853774072717146,0.000888172070458903
20,-1.1149269319975895e-19,-6.98671603359339e-19,1.0000392371446267,-4.5676302009043336e-20,1.5072195421850462e-19,0.0039207753023543295,-4.897936508526177e-19,-6.730482776929749e-18,-0.0002861736132568471,9.126032392133405e-20,-7.424002939518735e-19,-0.0055515164076963795,0.0006861984171784763,0.0008530067781064516,0.0006861984171784763,0.0008530067781064516
21,-9.701996203457951e-20,-4.753127465104299e-19,1.0000156907574729,-4.2200664583565444e-20,-4.309837161582854e-19,0.0034026960248508763,-4.372846317171303e-19,-3.087125475017197e-18,-0.0001844538747653715,8.342078964755867e-20,-4.984186239166284e-19,-0.004817401985724784,0.0005864507155906297,0.0007494020005092134,0.0005864507155906352,0.0007494020005092134
22,-8.512325989635175e-20,-3.2545348329290696e-20,1.000002199089057,-3.8791303134694886e-20,-3.6951044399004e-19,0.0029531298254482875,-3.7974305617074546e-19,-4.832665553865924e-19,-8.508618122191706e-05,7.596984775657949e-20,-6.3141400411232455e-19,-0.004180285660580149,0.0005276683538252494,0.0006317291965141911,0.0005276683538252548,0.0006317291965141911
23,-7.466444572839164e-20,1.9605657418098913e-19,0.999996853920552,-3.5520326613005947e-20,-1.4266439452944028e-19,0.0025630247159859226,-3.246912876205082e-19,1.9029135959286955e-18,-2.1629879357798362e-05,6.865043861465535e-20,-1.079282906412576e-18,-0.0036273391336941684,0.00047939516963837905,0.0005268916143040699,0.0004793951696383818,0.0005268916143040699
24,-6.522363827430282e-20,7.21653070885154e-19,0.9999961348245336,-3.244238614840317e-20,1.984304051890409e-19,0.00222452595374304,-2.7768635759100846e-19,3.87752714764104e-18,7.333452596741851e-06,6.171300644141582e-20,-1.159512976821951e-18,-0.00314742886028193,0.0004308657675783212,0.0004425717733346616,0.00043086576757832393,0.0004425717733346616
25,-5.67960193826361e-20,2.897377049736684e-19,0.9999972240323681,-2.957459670730069e-20,8.315626750757244e-19,0.0019308178866704177,-2.3934254376719128e-19,-1.8344485628154056e-18,1.4471774905460941e-05,5.539013590598332e-20,-8.097840729212802e-19,-0.0027308918760928567,0.0003813151256275821,0.0003768597841718199,0.0003813151256275821,0.0003768597841718199
26,-4.9420781806978205e-20,8.071849922911952e-20,0.9999985357674784,-2.6911465327939233e-20,2.8539466364629797e-19,0.0016759867206497516,-2.0760331721860976e-19,-2.9245938389043604e-18,1.1754907685821728e-05,4.9723085982865554e-20,-4.809896937341456e-19,-0.0023693412342115586,0.0003332440734369251,0.000324934011077519,0.0003332440734369251,0.000324934011077519
27,-4.303605420938709e-20,-1.8349437096179635e-19,0.9999994586323513,-2.4442794165249746e-20,5.9430739943065125e-19,0.0014549014456076664,-1.8036346354299736e-19,-3.6468060461735825e-18,6.687431659530311e-06,4.463167097537949e-20,-4.2463517030647035e-19,-0.002055497134390313,0.0002890507672170941,0.00028238286782830056,0.00028905076721709823,0.00028238286782830056
28,-3.750797258553161e-20,-2.7771777947941697e-19,0.9999999246713759,-2.216110044471176e-20,-2.494068090748212e-20,0.0012631105229391052,-1.5646751705615665e-19,-8.205021550157123e-19,2.6213466123786495e-06,4.002143982769737e-20,-6.916896438079711e-19,-0.0017830403447125739,0.00024997721413402754,0.0002462177530288528,0.0002499772141340289,0.0002462177530288528
29,-3.269834295108992e-20,-1.696299665107916e-19,1.0000000725184197,-2.0060891665816716e-20,3.8019821686109356e-19,0.0010967522540474678,-1.3548223681045055e-19,1.4606951207207585e-19,3.2882723080087587e-07,3.5831140474028184e-20,-5.494768485850969e-19,-0.0015464849642415615,0.00021620037396903675,0.00021474678088297713,0.00021620037396903675,0.00021474678088297713
30,-2.849875451417003e-20,-2.7880967458823757e-19,1.0000000612119129,-1.813603924054732e-20,4.417695550529502e-19,0.0009524770252775655,-1.1719708997430391e-19,-6.265743822392725e-19,-5.57573833054476e-07,3.2027685045496666e-20,-4.3305174593780925e-19,-0.0013410679647376036,0.0001872707998669445,0.00018710563750196836,0.00018727079986694589,0.00018710563750196836
31,-2.4829498730448752e-20,-1.654189601497713e-19,1.0000000004335938,-1.6378606389425802e-20,3.6128997485826303e-19,0.0008273798636478143,-1.0135752482153063e-19,-9.390613665919378e-19,-6.582898432079827e-07,2.8586716903142564e-20,-2.6947712816977132e-19,-0.001162653287373383,0.0001625088505992489,0.00016283491614860218,0.00016250885059924957,0.00016283491614860218
32,-2.1626621830662997e-20,-1.4188181024832947e-19,0.9999999445170021,-1.4779229290484337e-20,4.588795640115548e-19,0.0007189419453954265,-8.764539268968228e-20,-1.2934990167996506e-18,-4.5945507120422316e-07,2.5481499119195586e-20,-2.5534973285874965e-19,-0.0010076485634402874,0.00014124301257521175,0.00014161886056428597,0.00014124301257521175,0.00014161886056428667
33,-1.8833040843587986e-20,-8.529015570717955e-20,0.9999999099972738,-1.3327981633267354e-20,1.9362133797497049e-19,0.0006249798796127062,-7.574697393735275e-20,-7.218021572842665e-19,-2.302629674922468e-07,2.2682150807043455e-20,-1.8120553755800785e-19,-0.0008729327822223232,0.00012290782800676017,0.00012316755818563634,0.00012290782800676017,0.00012316755818563634
34,-1.6396372777195162e-20,-3.513311039499097e-20,0.9999998948667745,-1.2014990484913331e-20,2.3363250064171656e-19,0.0005436017458035295,-6.539847788115994e-20,-8.183429369883668e-19,-7.187950442080648e-08,2.015883447564331e-20,-1.6257216165573457e-19,-0.0007557934496346241,0.00010705734649603662,0.00010718626572678237,0.00010705734649603662,0.00010718626572678237
35,-1.4269853790344286e-20,-8.621845671355347e-20,0.9999998915979686,-1.0830694039819333e-20,1.249697054096164e-19,0.00047316900017889705,-5.638868377289461e-20,-6.886624871324528e-19,6.735442476282303e-09,1.788397128655826e-20,-8.577127515112096e-20,-0.0006538719723195549,9.334310678117038e-05,9.338251361118454e-05,9.334310678117107e-05,9.338251361118454e-05
36,-1.2412976831893389e-20,-2.4684901163534875e-20,0.9999998934694806,-9.765927468448405e-21,1.309052498449616e-19,0.0004122634836771137,-4.8540462092698086e-20,-3.130360006531154e-19,3.076572741725257e-08,1.5832457338913932e-20,-7.42736876848395e-20,-0.0005651161675124957,8.148596545795623e-05,8.148137214639367e-05,8.148596545795657e-05,8.148137214639367e-05
37,-1.079071742484919e-20,-4.4155042115012504e-20,0.9999998964064166,-8.811994945067811e-21,8.326247573201504e-20,0.00035965886741708445,-4.169230932924209e-20,-5.098891086948104e-19,2.7964726026798886e-08,1.3981066085184924e-20,-8.916567056131126e-20,-0.0004877389424663302,7.12540720173743e-05,7.12363202583342e-05,7.125407201737464e-05,7.12363202583342e-05
38,-9.37184862744866e-21,-3.070238136250497e-20,0.9999998986632359,-7.960742990162361e-21,8.497302494370071e-20,0.0003142959606406683,-3.5690631288139345e-20,-3.3632316615330136e-19,1.7139703363508343e-08,1.2308405183629172e-20,-4.702054722056584e-20,-0.0004201823114473653,6.24491901986547e-05,6.243329215541216e-05,6.24491901986547e-05,6.243329215541216e-05
39,-8.127711777443482e-21,-5.569098584995778e-20,0.9999998998939057,-7.204554700162022e-21,-2.3328924900171685e-20,0.00027526138397099547,-3.039918879708482e-20,-2.6351336064805465e-19,7.44507659569344e-09,1.0795803623049181e-20,-2.7491249120878134e-20,-0.0003610860257870716,5.4899364905739066e-05,5.488970873511575e-05,5.4899364905739066e-05,5.488970873511575e-05
40,-7.033117151475019e-21,-6.51523123380738e-20,0.9999999003448657,-6.536221596473479e-21,3.9486608120109284e-20,0.00024176917857410347,-2.572550314201599e-20,-2.5843988973595786e-19,1.5567437500137476e-09,9.427941231279437e-21,-6.646249531918535e-21,-0.00030926018535769453,4.8455203802438456e-05,4.845105746293673e-05,4.845520380243863e-05,4.845105746293673e-05
41,-6.069867643816625e-21,-6.421602211532577e-20,0.9999999003744914,-5.9488396254037114e-21,2.718771778250318e-20,0.0002131449809254462,-2.1640875314915038e-20,-2.457493933469039e-19,-9.716940778063199e-10,8.190791124055102e-21,-5.95432464404985e-20,-0.00026366128000595684,4.298774029657094e-05,4.298691026771856e-05,4.298774029657094e-05,4.298691026771856e-05
42,-5.2295560952463595e-21,-3.666841205496792e-20,0.9999999002520892,-5.436091180191808e-21,4.621784535014122e-20,0.00018881244454081728,-1.8140533655174414e-20,-8.346112507104242e-20,-1.4778456720057014e-09,7.06562001721693e-21,-3.289107228535763e-20,-0.00022337117854607375,3.838677850729651e-05,3.83873555222773e-05,3.838677850729651e-05,3.838735552227747e-05
43,-4.5076876015793005e-21,-9.369054230722049e-21,0.9999999001218458,-4.993156716523368e-21,2.5648912810428686e-20,0.00016828163527047313,-1.510535869778369e-20,-7.013458109820008e-20,-1.1259819366879482e-09,6.0234277724213045e-21,2.3394250145524923e-21,-0.0001875786423164019,3.4559306292002665e-05,3.456015146854014e-05,3.4559306292002495e-05,3.456015146854014e-05
44,-3.883473091025591e-21,7.525758089485221e-21,0.999999900034941,-4.6176661594917045e-21,4.835042834896907e-20,0.00015113916645720924,-1.214948093707179e-20,-1.7467280921947542e-19,-6.105932841055655e-10,5.0317519798986185e-21,-4.662250202733461e-21,-0.00015556299172443653,3.142791840807917e-05,3.142855455291175e-05,3.142791840807917e-05,3.142855455291175e-05
45,-3.2978312946616023e-21,-2.4791095938905568e-20,0.9999998999932206,-4.3088568994499705e-21,3.2431461832367092e-21,0.00013703987490491817,-8.733079234009122e-21,-4.306036898433221e-20,-2.226721652634946e-10,4.083789622282059e-21,-8.59280881684805e-21,-0.00012667960394611852,2.89292451741605e-05,2.892958686135156e-05,2.89292451741605e-05,2.892958686135156e-05
46,-2.670804397693842e-21,-2.242440445775895e-20,0.9999998999813405,-4.063182742792008e-21,-6.167578730585288e-22,0.00012569986543261585,-4.8343298052328034e-21,3.6139167951101783e-20,-1.4311316100386845e-11,3.23355445641268e-21,-3.2786379279995725e-21,-0.00010034702622558347,2.701157305939628e-05,2.7011698019450562e-05,2.701157305939628e-05,2.7011698019450562e-05
47,-2.0018627606150604e-21,-6.62661093962897e-21,0.9999998999837083,-3.868490280806901e-21,1.0974452178066552e-21,0.00011689073377790933,-1.9322065008660685e-21,8.367871813467667e-20,6.188932494421386e-11,2.575393937100772e-21,-1.8050601861953488e-21,-7.603627558908333e-05,2.562195505042094e-05,2.562196988737975e-05,2.562195505042094e-05,2.562196988737975e-05
48,-1.518328741136939e-21,-1.88181498058316e-21,0.9999998999903482,-3.706280471416411e-21,2.3659360010645256e-21,0.00011043430644815348,-2.9843463847489585e-21,9.674843288673463e-20,7.09369024333655e-11,2.094256615449056e-21,-2.7195207014095227e-21,-5.327112697622224e-05,2.4576919142754315e-05,2.457690295774719e-05,2.4576919142754315e-05,2.457690295774719e-05
49,-1.6858463784269778e-21,-4.2468555417071055e-21,0.9999998999969499,-3.57491220242834e-21,-8.000930167930487e-22,0.00010619187168064279,-9.69305258817726e-21,8.591638908092726e-20,6.106728510784851e-11,1.4182684184189505e-21,-3.10878182287801e-22,-3.173733098763706e-05,2.2166560574175205e-05,2.216655209513424e-05,2.2166560574175205e-05,2.216655209513424e-05
50,-2.849946455274633e-21,4.305095281111215e-21,0.9999999000027988,-3.5327240127099985e-21,9.904116084004553e-21,0.00010398339043525849,-1.7902014129111956e-20,6.14373986847499e-20,5.5896765924803644e-11,-2.7644884297246283e-22,-1.4082523531185324e-21,-1.2566602411580465e-05,0.0,0.0,0.0,0.0
